GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,HD01_VD02,HD02_VD02,P003003,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US45031010900,45031010900,"Census Tract 109, Darlington County, South Carolina",7371,595,4347,465,2962,540,0,18,0,18,0,18,15,15,47,51,0,18,47,51
1400000US45031011000,45031011000,"Census Tract 110, Darlington County, South Carolina",3358,282,2080,271,1087,252,0,13,191,167,0,13,0,13,0,13,0,13,0,13
1400000US45031011100,45031011100,"Census Tract 111, Darlington County, South Carolina",1554,212,977,171,495,140,0,13,71,109,0,13,0,13,11,12,6,9,5,8
1400000US45031011200,45031011200,"Census Tract 112, Darlington County, South Carolina",4259,383,1971,266,2149,406,0,13,0,13,0,13,101,135,38,45,0,13,38,45
1400000US45031011300,45031011300,"Census Tract 113, Darlington County, South Carolina",5607,692,2707,560,2716,604,43,31,0,18,0,18,0,18,141,117,0,18,141,117
1400000US45031011400,45031011400,"Census Tract 114, Darlington County, South Carolina",4234,364,1023,174,3127,363,0,13,0,13,0,13,46,76,38,56,0,13,38,56
1400000US45031011500,45031011500,"Census Tract 115, Darlington County, South Carolina",4812,643,2359,372,2424,588,0,13,0,13,0,13,0,13,29,30,0,13,29,30
1400000US45031011600,45031011600,"Census Tract 116, Darlington County, South Carolina",3361,389,1829,195,1461,378,13,23,3,8,0,13,17,20,38,48,0,13,38,48
1400000US45033970100,45033970100,"Census Tract 9701, Dillon County, South Carolina",3047,382,1084,195,1675,352,209,111,2,7,0,13,30,30,47,40,0,13,47,40
1400000US45033970200,45033970200,"Census Tract 9702, Dillon County, South Carolina",5670,693,2814,464,2301,570,290,206,0,18,0,18,222,195,43,56,0,18,43,56
1400000US45033970300,45033970300,"Census Tract 9703, Dillon County, South Carolina",4911,562,2865,371,1908,459,123,109,0,13,0,13,0,13,15,25,0,13,15,25
1400000US45033970400,45033970400,"Census Tract 9704, Dillon County, South Carolina",5705,601,1193,200,4271,563,50,47,0,18,0,18,117,138,74,65,0,18,74,65
1400000US45033970500,45033970500,"Census Tract 9705, Dillon County, South Carolina",4308,427,2742,324,1467,372,24,40,0,13,0,13,10,19,65,85,0,13,65,85
1400000US45033970600,45033970600,"Census Tract 9706, Dillon County, South Carolina",8020,653,4499,464,3151,551,131,92,37,50,0,18,55,64,147,110,0,18,147,110
1400000US45035010100,45035010100,"Census Tract 101, Dorchester County, South Carolina",2404,236,1302,141,1090,208,0,13,0,13,8,14,0,13,4,10,0,13,4,10
1400000US45035010200,45035010200,"Census Tract 102, Dorchester County, South Carolina",4824,492,2234,343,2488,364,6,8,0,13,0,13,64,106,32,40,12,25,20,31
1400000US45035010300,45035010300,"Census Tract 103, Dorchester County, South Carolina",5128,620,3378,471,1654,429,0,18,0,18,0,18,0,18,96,82,0,18,96,82
1400000US45035010400,45035010400,"Census Tract 104, Dorchester County, South Carolina",5849,360,2721,345,2659,361,280,137,22,28,0,18,59,61,108,72,37,46,71,59
1400000US45035010501,45035010501,"Census Tract 105.01, Dorchester County, South Carolina",4804,329,3379,318,1043,212,40,60,86,88,28,57,79,102,149,121,0,13,149,121
1400000US45035010503,45035010503,"Census Tract 105.03, Dorchester County, South Carolina",2716,483,2410,436,262,135,0,13,0,13,0,13,4,8,40,47,0,13,40,47
1400000US45035010504,45035010504,"Census Tract 105.04, Dorchester County, South Carolina",6509,604,4405,508,1107,419,144,112,148,130,0,18,434,364,271,162,0,18,271,162
1400000US45035010505,45035010505,"Census Tract 105.05, Dorchester County, South Carolina",5891,671,4406,488,775,362,26,43,105,120,0,18,32,59,547,319,0,18,547,319
1400000US45035010603,45035010603,"Census Tract 106.03, Dorchester County, South Carolina",6330,539,5264,578,532,390,86,98,58,74,0,18,124,151,266,205,0,18,266,205
1400000US45035010604,45035010604,"Census Tract 106.04, Dorchester County, South Carolina",3921,337,3050,353,745,282,0,13,58,66,0,13,52,83,16,24,0,13,16,24
1400000US45035010605,45035010605,"Census Tract 106.05, Dorchester County, South Carolina",8050,469,5985,478,1707,404,47,52,76,93,11,15,36,41,188,136,13,23,175,135
1400000US45035010606,45035010606,"Census Tract 106.06, Dorchester County, South Carolina",1826,242,1489,299,308,146,0,13,7,12,0,13,0,13,22,46,0,13,22,46
1400000US45035010700,45035010700,"Census Tract 107, Dorchester County, South Carolina",5306,476,3156,370,2080,388,41,70,0,18,0,18,0,18,29,36,0,18,29,36
1400000US45035010801,45035010801,"Census Tract 108.01, Dorchester County, South Carolina",5302,414,4463,347,781,287,0,18,58,77,0,18,0,18,0,18,0,18,0,18
1400000US45035010807,45035010807,"Census Tract 108.07, Dorchester County, South Carolina",5093,382,4462,378,468,187,0,18,27,35,0,18,0,18,136,132,37,58,99,119
1400000US45035010808,45035010808,"Census Tract 108.08, Dorchester County, South Carolina",6640,529,5334,471,1099,282,0,18,0,18,0,18,53,60,154,103,0,18,154,103
1400000US45035010809,45035010809,"Census Tract 108.09, Dorchester County, South Carolina",3381,284,2733,308,421,173,0,13,0,13,0,13,39,53,188,240,0,13,188,240
1400000US45035010813,45035010813,"Census Tract 108.13, Dorchester County, South Carolina",10160,708,6666,628,3137,528,22,34,0,20,0,20,39,52,296,195,0,20,296,195
1400000US45035010814,45035010814,"Census Tract 108.14, Dorchester County, South Carolina",6731,601,4770,516,1694,518,0,18,123,106,0,18,21,34,123,98,0,18,123,98
1400000US45035010815,45035010815,"Census Tract 108.15, Dorchester County, South Carolina",3623,483,1984,462,1275,268,40,49,86,76,0,13,25,19,213,188,62,90,151,168
1400000US45035010816,45035010816,"Census Tract 108.16, Dorchester County, South Carolina",11181,565,7097,633,2991,533,37,39,470,306,69,75,72,65,445,214,22,27,423,209
1400000US45035010817,45035010817,"Census Tract 108.17, Dorchester County, South Carolina",3851,368,2921,347,656,206,69,64,53,49,0,13,49,60,103,81,0,13,103,81
1400000US45035010818,45035010818,"Census Tract 108.18, Dorchester County, South Carolina",9318,709,4433,813,4285,694,26,37,309,185,0,18,130,185,135,86,12,21,123,89
1400000US45035010819,45035010819,"Census Tract 108.19, Dorchester County, South Carolina",4233,549,3202,472,781,295,0,13,149,122,0,13,0,13,101,126,0,13,101,126
1400000US45035010820,45035010820,"Census Tract 108.20, Dorchester County, South Carolina",6731,493,4190,446,1650,418,11,16,249,144,0,18,30,38,601,337,32,54,569,333
1400000US45037970201,45037970201,"Census Tract 9702.01, Edgefield County, South Carolina",2128,238,1526,229,577,146,11,23,14,20,0,13,0,13,0,13,0,13,0,13
1400000US45037970202,45037970202,"Census Tract 9702.02, Edgefield County, South Carolina",7450,484,3447,368,3648,395,47,43,29,29,0,18,127,76,152,87,73,63,79,52
1400000US45037970300,45037970300,"Census Tract 9703, Edgefield County, South Carolina",4338,497,2006,336,2274,362,0,13,0,13,0,13,58,22,0,13,0,13,0,13
1400000US45037970400,45037970400,"Census Tract 9704, Edgefield County, South Carolina",3126,409,1436,223,1610,316,0,13,5,9,0,13,75,81,0,13,0,13,0,13
1400000US45037970501,45037970501,"Census Tract 9705.01, Edgefield County, South Carolina",4236,402,2853,321,1238,316,0,13,0,13,0,13,120,117,25,32,0,13,25,32
1400000US45037970502,45037970502,"Census Tract 9705.02, Edgefield County, South Carolina",5420,375,4558,375,543,261,0,18,48,52,0,18,12,24,259,272,74,122,185,244
1400000US45039960100,45039960100,"Census Tract 9601, Fairfield County, South Carolina",1919,281,247,83,1639,271,0,13,0,13,0,13,2,5,31,37,0,13,31,37
1400000US45039960200,45039960200,"Census Tract 9602, Fairfield County, South Carolina",3883,491,1640,282,2079,389,0,13,5,9,0,13,33,50,126,110,30,46,96,103
1400000US45039960300,45039960300,"Census Tract 9603, Fairfield County, South Carolina",6169,535,3047,359,3078,488,0,18,11,21,0,18,0,18,33,50,0,18,33,50
1400000US45039960400,45039960400,"Census Tract 9604, Fairfield County, South Carolina",5686,548,2271,416,3116,472,0,18,0,18,0,18,277,142,22,32,0,18,22,32
1400000US45039960500,45039960500,"Census Tract 9605, Fairfield County, South Carolina",5932,571,1894,309,4008,606,0,18,0,18,0,18,0,18,30,49,0,18,30,49
1400000US45041000101,45041000101,"Census Tract 1.01, Florence County, South Carolina",2648,314,1975,279,621,201,9,15,16,27,0,13,0,13,27,29,0,13,27,29
1400000US45041000102,45041000102,"Census Tract 1.02, Florence County, South Carolina",5654,318,4486,376,822,215,0,18,242,192,0,18,24,41,80,80,0,18,80,80
1400000US45041000201,45041000201,"Census Tract 2.01, Florence County, South Carolina",2757,297,1677,197,868,279,4,6,172,117,0,13,1,3,35,52,0,13,35,52
1400000US45041000202,45041000202,"Census Tract 2.02, Florence County, South Carolina",7511,576,5298,508,1763,463,0,18,301,217,0,18,77,141,72,80,0,18,72,80
1400000US45041000300,45041000300,"Census Tract 3, Florence County, South Carolina",4109,385,755,149,3249,349,17,30,0,13,0,13,1,3,87,86,0,13,87,86
1400000US45041000400,45041000400,"Census Tract 4, Florence County, South Carolina",4755,641,2538,484,2052,446,0,13,0,13,0,13,0,13,165,241,0,13,165,241
1400000US45041000500,45041000500,"Census Tract 5, Florence County, South Carolina",5578,698,2460,417,2814,605,0,18,0,18,0,18,0,18,304,231,16,22,288,221
1400000US45041000600,45041000600,"Census Tract 6, Florence County, South Carolina",4986,303,3093,266,1731,264,0,13,35,53,0,13,68,92,59,73,0,13,59,73
1400000US45041000700,45041000700,"Census Tract 7, Florence County, South Carolina",2898,408,136,124,2762,379,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45041000800,45041000800,"Census Tract 8, Florence County, South Carolina",4079,475,85,84,3994,461,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45041000900,45041000900,"Census Tract 9, Florence County, South Carolina",3381,587,259,323,3096,511,0,13,0,13,0,13,0,13,26,31,0,13,26,31
1400000US45041001000,45041001000,"Census Tract 10, Florence County, South Carolina",1773,242,1058,187,622,154,0,13,20,35,0,13,0,13,73,101,0,13,73,101
1400000US45041001100,45041001100,"Census Tract 11, Florence County, South Carolina",4595,595,3039,516,1528,472,10,21,14,22,0,13,0,13,4,10,0,13,4,10
1400000US45041001200,45041001200,"Census Tract 12, Florence County, South Carolina",3743,303,3419,310,233,137,0,13,55,49,0,13,0,13,36,49,0,13,36,49
1400000US45041001300,45041001300,"Census Tract 13, Florence County, South Carolina",3971,425,3113,363,824,354,0,13,0,13,0,13,9,14,25,37,0,13,25,37
1400000US45041001400,45041001400,"Census Tract 14, Florence County, South Carolina",8120,488,5860,460,1973,431,0,18,227,202,0,18,0,18,60,58,0,18,60,58
1400000US45041001503,45041001503,"Census Tract 15.03, Florence County, South Carolina",3542,474,2398,390,1086,321,37,57,6,10,0,13,15,25,0,13,0,13,0,13
1400000US45041001504,45041001504,"Census Tract 15.04, Florence County, South Carolina",5341,612,3128,381,2162,514,0,18,51,57,0,18,0,18,0,18,0,18,0,18
1400000US45041001505,45041001505,"Census Tract 15.05, Florence County, South Carolina",4331,661,2729,401,1535,557,53,67,0,13,0,13,0,13,14,28,0,13,14,28
1400000US45041001506,45041001506,"Census Tract 15.06, Florence County, South Carolina",1483,284,1040,280,443,212,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45041001601,45041001601,"Census Tract 16.01, Florence County, South Carolina",7110,608,2738,389,3920,531,0,18,68,85,0,18,0,18,384,233,0,18,384,233
1400000US45041001602,45041001602,"Census Tract 16.02, Florence County, South Carolina",5333,569,3894,465,1302,315,39,39,0,18,0,18,0,18,98,99,0,18,98,99
1400000US45041001700,45041001700,"Census Tract 17, Florence County, South Carolina",2588,302,1385,215,1158,260,0,13,25,30,0,13,0,13,20,19,0,13,20,19
1400000US45041001800,45041001800,"Census Tract 18, Florence County, South Carolina",4028,514,2268,264,1449,441,22,33,0,13,0,13,228,325,61,51,23,33,38,40
1400000US45041001900,45041001900,"Census Tract 19, Florence County, South Carolina",6384,613,3955,540,2169,542,0,18,70,83,0,18,0,18,190,115,0,18,190,115
1400000US45041002000,45041002000,"Census Tract 20, Florence County, South Carolina",3739,371,2238,314,1325,350,13,20,0,13,0,13,29,31,134,112,0,13,134,112
1400000US45041002201,45041002201,"Census Tract 22.01, Florence County, South Carolina",4887,471,1185,265,3431,500,0,13,0,13,0,13,0,13,271,334,0,13,271,334
1400000US45041002202,45041002202,"Census Tract 22.02, Florence County, South Carolina",3872,404,1443,239,2417,357,12,17,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45041002300,45041002300,"Census Tract 23, Florence County, South Carolina",3359,310,2762,295,589,223,0,13,0,13,0,13,0,13,8,12,0,13,8,12
1400000US45041002400,45041002400,"Census Tract 24, Florence County, South Carolina",3904,528,2719,461,1099,302,0,13,0,13,0,13,0,13,86,97,0,13,86,97
1400000US45041002500,45041002500,"Census Tract 25, Florence County, South Carolina",3126,442,1851,404,1224,385,0,13,51,78,0,13,0,13,0,13,0,13,0,13
1400000US45041002600,45041002600,"Census Tract 26, Florence County, South Carolina",3808,495,1217,269,2494,442,0,13,25,29,0,13,0,13,72,110,0,13,72,110
1400000US45041980100,45041980100,"Census Tract 9801, Florence County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45043920100,45043920100,"Census Tract 9201, Georgetown County, South Carolina",3643,483,1772,307,1821,530,0,13,0,13,0,13,8,13,42,65,0,13,42,65
1400000US45043920201,45043920201,"Census Tract 9202.01, Georgetown County, South Carolina",5554,498,2732,470,2530,402,35,57,12,22,0,18,189,256,56,63,0,18,56,63
1400000US45043920202,45043920202,"Census Tract 9202.02, Georgetown County, South Carolina",2559,440,1629,384,904,289,0,13,8,18,0,13,18,37,0,13,0,13,0,13
1400000US45043920301,45043920301,"Census Tract 9203.01, Georgetown County, South Carolina",4952,498,2452,351,2114,357,4,9,27,35,16,27,281,273,58,41,0,13,58,41
1400000US45043920302,45043920302,"Census Tract 9203.02, Georgetown County, South Carolina",2896,376,2064,326,730,222,0,13,33,44,0,13,51,68,18,29,18,29,0,13
1400000US45043920400,45043920400,"Census Tract 9204, Georgetown County, South Carolina",2876,354,558,201,2214,294,0,13,104,71,0,13,0,13,0,13,0,13,0,13
1400000US45043920501,45043920501,"Census Tract 9205.01, Georgetown County, South Carolina",4941,619,4772,609,143,151,0,13,26,42,0,13,0,13,0,13,0,13,0,13
1400000US45043920502,45043920502,"Census Tract 9205.02, Georgetown County, South Carolina",3455,410,3222,423,201,158,0,13,0,13,0,13,11,18,21,36,0,13,21,36
1400000US45043920503,45043920503,"Census Tract 9205.03, Georgetown County, South Carolina",5322,508,4459,419,810,351,0,18,0,18,0,18,53,68,0,18,0,18,0,18
1400000US45043920504,45043920504,"Census Tract 9205.04, Georgetown County, South Carolina",4972,580,4437,605,455,285,0,13,0,13,0,13,0,13,80,88,64,84,16,25
1400000US45043920505,45043920505,"Census Tract 9205.05, Georgetown County, South Carolina",3569,462,3415,478,134,61,0,13,0,13,0,13,0,13,20,31,0,13,20,31
1400000US45043920600,45043920600,"Census Tract 9206, Georgetown County, South Carolina",6363,616,1978,329,4245,496,0,18,5,9,0,18,64,103,71,85,0,18,71,85
1400000US45043920700,45043920700,"Census Tract 9207, Georgetown County, South Carolina",5848,583,3147,443,2085,477,0,18,0,18,0,18,613,340,3,6,0,18,3,6
1400000US45043920800,45043920800,"Census Tract 9208, Georgetown County, South Carolina",3330,428,1507,283,1823,321,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45043990100,45043990100,"Census Tract 9901, Georgetown County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45045000100,45045000100,"Census Tract 1, Greenville County, South Carolina",2280,265,1502,230,733,180,4,7,0,13,0,13,32,30,9,19,0,13,9,19
1400000US45045000200,45045000200,"Census Tract 2, Greenville County, South Carolina",964,130,912,130,33,24,0,13,14,17,0,13,0,13,5,7,0,13,5,7
1400000US45045000400,45045000400,"Census Tract 4, Greenville County, South Carolina",1041,150,682,167,304,94,0,13,39,55,1,2,1,3,14,27,0,13,14,27
1400000US45045000500,45045000500,"Census Tract 5, Greenville County, South Carolina",1333,216,232,101,1067,193,14,18,0,13,0,13,0,13,20,26,0,13,20,26
1400000US45045000700,45045000700,"Census Tract 7, Greenville County, South Carolina",1674,218,287,95,1329,192,0,13,0,13,0,13,50,78,8,14,0,13,8,14
1400000US45045000800,45045000800,"Census Tract 8, Greenville County, South Carolina",1299,250,225,109,1070,273,0,13,0,13,0,13,2,4,2,4,0,13,2,4
1400000US45045000900,45045000900,"Census Tract 9, Greenville County, South Carolina",1240,195,339,163,830,124,0,13,0,13,0,13,5,11,66,67,0,13,66,67
1400000US45045001000,45045001000,"Census Tract 10, Greenville County, South Carolina",2118,183,1671,169,338,99,8,10,34,43,0,13,8,13,59,48,4,8,55,48
1400000US45045001101,45045001101,"Census Tract 11.01, Greenville County, South Carolina",3652,240,3436,243,125,88,10,16,17,18,9,16,48,51,7,10,0,13,7,10
1400000US45045001102,45045001102,"Census Tract 11.02, Greenville County, South Carolina",1852,163,1659,157,105,71,0,13,39,33,0,13,0,13,49,54,0,13,49,54
1400000US45045001203,45045001203,"Census Tract 12.03, Greenville County, South Carolina",3169,465,2756,445,77,51,6,12,206,80,0,13,44,46,80,57,3,8,77,54
1400000US45045001204,45045001204,"Census Tract 12.04, Greenville County, South Carolina",2545,384,1744,346,622,202,0,13,49,56,10,16,31,40,89,83,8,13,81,86
1400000US45045001205,45045001205,"Census Tract 12.05, Greenville County, South Carolina",1330,237,932,271,322,149,4,7,11,19,0,13,19,24,42,39,12,13,30,34
1400000US45045001302,45045001302,"Census Tract 13.02, Greenville County, South Carolina",1489,121,1158,148,214,130,35,53,26,25,0,13,0,13,56,51,0,13,56,51
1400000US45045001400,45045001400,"Census Tract 14, Greenville County, South Carolina",3651,273,3157,249,462,229,13,21,0,13,0,13,0,13,19,30,0,13,19,30
1400000US45045001501,45045001501,"Census Tract 15.01, Greenville County, South Carolina",3692,352,3510,349,121,101,8,12,0,13,0,13,6,10,47,42,19,33,28,31
1400000US45045001502,45045001502,"Census Tract 15.02, Greenville County, South Carolina",2558,259,325,145,2147,331,0,13,0,13,0,13,0,13,86,90,0,13,86,90
1400000US45045001600,45045001600,"Census Tract 16, Greenville County, South Carolina",4693,418,4280,428,216,118,31,47,72,59,0,13,28,34,66,100,0,13,66,100
1400000US45045001700,45045001700,"Census Tract 17, Greenville County, South Carolina",4242,455,3599,481,361,167,0,13,165,184,0,13,0,13,117,108,56,90,61,56
1400000US45045001803,45045001803,"Census Tract 18.03, Greenville County, South Carolina",3929,383,3054,323,526,410,11,18,271,160,31,49,18,30,18,18,18,18,0,13
1400000US45045001804,45045001804,"Census Tract 18.04, Greenville County, South Carolina",4084,282,3500,269,480,154,0,13,25,35,0,13,7,12,72,53,22,24,50,47
1400000US45045001805,45045001805,"Census Tract 18.05, Greenville County, South Carolina",3905,362,3527,377,275,144,61,69,0,13,0,13,35,111,7,12,0,13,7,12
1400000US45045001807,45045001807,"Census Tract 18.07, Greenville County, South Carolina",5223,536,3898,485,811,422,0,18,419,347,0,18,0,18,95,109,0,18,95,109
1400000US45045001808,45045001808,"Census Tract 18.08, Greenville County, South Carolina",4007,539,2530,343,1188,611,9,15,163,131,24,43,0,13,93,118,77,117,16,25
1400000US45045001809,45045001809,"Census Tract 18.09, Greenville County, South Carolina",2842,338,2181,314,484,145,0,13,34,41,0,13,12,19,131,121,0,13,131,121
1400000US45045001810,45045001810,"Census Tract 18.10, Greenville County, South Carolina",3602,466,1884,414,1301,393,29,35,136,166,0,13,225,204,27,37,27,37,0,13
1400000US45045001900,45045001900,"Census Tract 19, Greenville County, South Carolina",5052,391,4037,321,911,339,26,41,26,27,0,18,0,18,52,51,0,18,52,51
1400000US45045002001,45045002001,"Census Tract 20.01, Greenville County, South Carolina",2930,397,371,167,2520,378,0,13,0,13,0,13,0,13,39,45,0,13,39,45
1400000US45045002003,45045002003,"Census Tract 20.03, Greenville County, South Carolina",4922,798,1695,570,2743,582,0,13,44,75,0,13,305,357,135,121,0,13,135,121
1400000US45045002005,45045002005,"Census Tract 20.05, Greenville County, South Carolina",3784,425,1049,276,2569,401,0,13,36,48,0,13,0,13,130,113,7,11,123,110
1400000US45045002103,45045002103,"Census Tract 21.03, Greenville County, South Carolina",3052,294,1720,236,1272,338,15,20,22,30,0,13,0,13,23,39,0,13,23,39
1400000US45045002104,45045002104,"Census Tract 21.04, Greenville County, South Carolina",1321,205,679,196,553,114,35,40,0,13,0,13,28,45,26,31,0,13,26,31
1400000US45045002105,45045002105,"Census Tract 21.05, Greenville County, South Carolina",2307,290,886,207,1307,276,0,13,0,13,0,13,51,69,63,44,0,13,63,44
1400000US45045002106,45045002106,"Census Tract 21.06, Greenville County, South Carolina",3040,373,2159,330,795,188,16,26,9,15,0,13,0,13,61,59,30,47,31,34
1400000US45045002107,45045002107,"Census Tract 21.07, Greenville County, South Carolina",3062,339,1847,413,1118,296,0,13,37,62,0,13,6,11,54,58,6,10,48,57
1400000US45045002108,45045002108,"Census Tract 21.08, Greenville County, South Carolina",1804,261,852,177,933,221,0,13,0,13,0,13,0,13,19,29,19,29,0,13
1400000US45045002201,45045002201,"Census Tract 22.01, Greenville County, South Carolina",6832,830,5237,837,897,331,30,46,39,57,0,18,513,380,116,106,51,56,65,98
1400000US45045002202,45045002202,"Census Tract 22.02, Greenville County, South Carolina",1875,232,1266,253,396,158,5,9,0,13,0,13,134,151,74,63,20,31,54,52
1400000US45045002301,45045002301,"Census Tract 23.01, Greenville County, South Carolina",3853,406,3009,408,616,302,0,13,158,223,5,8,19,31,46,57,0,13,46,57
1400000US45045002302,45045002302,"Census Tract 23.02, Greenville County, South Carolina",3453,527,2613,525,606,301,0,13,51,49,0,13,104,144,79,73,55,60,24,28
1400000US45045002303,45045002303,"Census Tract 23.03, Greenville County, South Carolina",2078,353,1296,266,664,184,0,13,7,15,10,18,68,114,33,39,0,13,33,39
1400000US45045002304,45045002304,"Census Tract 23.04, Greenville County, South Carolina",2488,358,1261,344,1174,326,0,13,21,35,0,13,0,13,32,36,17,28,15,21
1400000US45045002402,45045002402,"Census Tract 24.02, Greenville County, South Carolina",7125,421,6681,437,137,119,13,19,111,95,0,18,0,18,183,143,0,18,183,143
1400000US45045002403,45045002403,"Census Tract 24.03, Greenville County, South Carolina",4241,499,4144,510,38,46,0,13,7,13,0,13,0,13,52,57,30,49,22,28
1400000US45045002404,45045002404,"Census Tract 24.04, Greenville County, South Carolina",3719,397,3656,409,24,37,8,13,7,14,0,13,0,13,24,31,0,13,24,31
1400000US45045002503,45045002503,"Census Tract 25.03, Greenville County, South Carolina",9471,615,7895,681,967,307,14,23,294,191,0,18,146,169,155,130,17,26,138,124
1400000US45045002504,45045002504,"Census Tract 25.04, Greenville County, South Carolina",1770,208,1247,208,386,151,0,13,0,13,0,13,0,13,137,143,39,54,98,140
1400000US45045002505,45045002505,"Census Tract 25.05, Greenville County, South Carolina",3580,369,2797,396,565,250,0,13,0,13,0,13,51,50,167,110,29,37,138,103
1400000US45045002506,45045002506,"Census Tract 25.06, Greenville County, South Carolina",3713,351,3336,411,269,241,0,13,0,13,0,13,0,13,108,83,9,14,99,81
1400000US45045002507,45045002507,"Census Tract 25.07, Greenville County, South Carolina",5019,544,4250,535,582,308,13,21,36,58,0,18,11,19,127,101,61,81,66,68
1400000US45045002602,45045002602,"Census Tract 26.02, Greenville County, South Carolina",3656,310,3218,302,190,73,71,78,156,111,0,13,0,13,21,24,0,13,21,24
1400000US45045002604,45045002604,"Census Tract 26.04, Greenville County, South Carolina",5278,476,4049,427,1097,357,14,22,0,18,0,18,63,108,55,67,24,38,31,55
1400000US45045002606,45045002606,"Census Tract 26.06, Greenville County, South Carolina",5617,435,5365,435,154,101,18,28,29,31,0,18,0,18,51,53,0,18,51,53
1400000US45045002608,45045002608,"Census Tract 26.08, Greenville County, South Carolina",9367,516,8128,532,434,167,14,22,704,125,0,18,0,18,87,75,16,25,71,71
1400000US45045002609,45045002609,"Census Tract 26.09, Greenville County, South Carolina",6415,638,5603,646,435,195,30,33,252,156,0,18,48,59,47,70,0,18,47,70
1400000US45045002610,45045002610,"Census Tract 26.10, Greenville County, South Carolina",2965,305,1985,323,776,306,24,27,9,14,0,13,48,75,123,118,0,13,123,118
1400000US45045002611,45045002611,"Census Tract 26.11, Greenville County, South Carolina",5319,338,3963,357,1114,256,8,13,130,116,0,18,97,150,7,13,0,18,7,13
1400000US45045002701,45045002701,"Census Tract 27.01, Greenville County, South Carolina",4252,336,4158,337,59,51,0,13,0,13,0,13,7,12,28,33,6,11,22,32
1400000US45045002702,45045002702,"Census Tract 27.02, Greenville County, South Carolina",8114,1265,7162,1274,625,245,0,18,297,282,0,18,0,18,30,41,0,18,30,41
1400000US45045002803,45045002803,"Census Tract 28.03, Greenville County, South Carolina",7879,475,6616,442,458,145,15,23,600,267,0,18,71,89,119,100,0,18,119,100
1400000US45045002804,45045002804,"Census Tract 28.04, Greenville County, South Carolina",2362,147,2273,159,23,32,0,13,14,16,0,13,0,13,52,46,41,46,11,15
1400000US45045002805,45045002805,"Census Tract 28.05, Greenville County, South Carolina",4476,339,3931,325,391,165,26,34,73,73,31,43,0,13,24,28,0,13,24,28
1400000US45045002808,45045002808,"Census Tract 28.08, Greenville County, South Carolina",6422,712,4912,653,741,374,0,18,454,219,0,18,259,189,56,68,0,18,56,68
1400000US45045002811,45045002811,"Census Tract 28.11, Greenville County, South Carolina",7532,544,5776,523,891,370,0,18,691,358,0,18,12,20,162,127,34,61,128,97
1400000US45045002812,45045002812,"Census Tract 28.12, Greenville County, South Carolina",7510,501,6466,448,573,240,0,18,303,149,0,18,51,72,117,156,99,146,18,22
1400000US45045002813,45045002813,"Census Tract 28.13, Greenville County, South Carolina",4409,229,3743,272,155,126,24,42,323,179,7,11,115,124,42,47,9,14,33,45
1400000US45045002814,45045002814,"Census Tract 28.14, Greenville County, South Carolina",5766,432,4904,462,446,348,24,39,254,103,0,18,0,18,138,100,11,18,127,92
1400000US45045002815,45045002815,"Census Tract 28.15, Greenville County, South Carolina",5931,384,5112,394,442,302,0,18,226,125,0,18,14,23,137,108,0,18,137,108
1400000US45045002816,45045002816,"Census Tract 28.16, Greenville County, South Carolina",8929,490,7434,488,915,321,0,18,336,107,0,18,106,167,138,115,0,18,138,115
1400000US45045002901,45045002901,"Census Tract 29.01, Greenville County, South Carolina",4777,431,2423,380,1813,324,0,13,157,99,87,94,31,35,266,153,26,41,240,148
1400000US45045002903,45045002903,"Census Tract 29.03, Greenville County, South Carolina",6470,528,4525,512,1417,340,18,21,102,99,0,18,199,198,209,184,0,18,209,184
