GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,P003003_1,HD02_VD02,P003003,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone
1400000US47001020100,47001020100,"Census Tract 201, Anderson County, Tennessee",3530,319,2106,290,1265,331
1400000US47001020201,47001020201,"Census Tract 202.01, Anderson County, Tennessee",3642,291,2885,366,372,276
1400000US47001020202,47001020202,"Census Tract 202.02, Anderson County, Tennessee",4254,323,3699,352,354,210
1400000US47001020300,47001020300,"Census Tract 203, Anderson County, Tennessee",3985,290,3417,307,176,107
1400000US47001020400,47001020400,"Census Tract 204, Anderson County, Tennessee",4476,464,4062,437,292,233
1400000US47001020500,47001020500,"Census Tract 205, Anderson County, Tennessee",3218,430,2875,412,198,203
1400000US47001020600,47001020600,"Census Tract 206, Anderson County, Tennessee",2582,167,2317,196,163,158
1400000US47001020700,47001020700,"Census Tract 207, Anderson County, Tennessee",1714,390,1667,389,0,127
1400000US47001020800,47001020800,"Census Tract 208, Anderson County, Tennessee",5043,516,5005,520,0,127
1400000US47001020901,47001020901,"Census Tract 209.01, Anderson County, Tennessee",5495,396,5473,396,0,127
1400000US47001020902,47001020902,"Census Tract 209.02, Anderson County, Tennessee",5796,468,5635,467,0,127
1400000US47001021000,47001021000,"Census Tract 210, Anderson County, Tennessee",5935,540,5835,541,9,14
1400000US47001021100,47001021100,"Census Tract 211, Anderson County, Tennessee",3966,332,3637,327,172,151
1400000US47001021201,47001021201,"Census Tract 212.01, Anderson County, Tennessee",5072,362,4750,378,86,92
1400000US47001021202,47001021202,"Census Tract 212.02, Anderson County, Tennessee",4912,337,4865,333,0,127
1400000US47001021301,47001021301,"Census Tract 213.01, Anderson County, Tennessee",3528,278,3467,285,0,127
1400000US47001021302,47001021302,"Census Tract 213.02, Anderson County, Tennessee",7109,504,7100,505,9,16
1400000US47001980100,47001980100,"Census Tract 9801, Anderson County, Tennessee",0,127,0,127,0,127
1400000US47003950100,47003950100,"Census Tract 9501, Bedford County, Tennessee",3830,434,3560,431,241,146
1400000US47003950200,47003950200,"Census Tract 9502, Bedford County, Tennessee",6968,619,6670,586,50,45
1400000US47003950300,47003950300,"Census Tract 9503, Bedford County, Tennessee",3583,329,3550,328,21,31
1400000US47003950401,47003950401,"Census Tract 9504.01, Bedford County, Tennessee",5119,628,4126,588,297,144
1400000US47003950402,47003950402,"Census Tract 9504.02, Bedford County, Tennessee",6110,697,4408,588,777,421
1400000US47003950500,47003950500,"Census Tract 9505, Bedford County, Tennessee",6512,883,4771,743,948,285
1400000US47003950600,47003950600,"Census Tract 9506, Bedford County, Tennessee",6677,771,4846,592,1016,306
1400000US47003950700,47003950700,"Census Tract 9507, Bedford County, Tennessee",2411,285,2376,292,19,21
1400000US47003950800,47003950800,"Census Tract 9508, Bedford County, Tennessee",2962,269,2782,236,167,117
1400000US47005963000,47005963000,"Census Tract 9630, Benton County, Tennessee",3650,271,3566,267,0,127
1400000US47005963100,47005963100,"Census Tract 9631, Benton County, Tennessee",2982,211,2971,211,0,127
1400000US47005963200,47005963200,"Census Tract 9632, Benton County, Tennessee",2155,328,2100,322,20,22
1400000US47005963300,47005963300,"Census Tract 9633, Benton County, Tennessee",3683,139,3327,156,295,117
1400000US47005963400,47005963400,"Census Tract 9634, Benton County, Tennessee",3986,326,3849,324,63,74
1400000US47007953000,47007953000,"Census Tract 9530, Bledsoe County, Tennessee",3149,594,3009,505,8,16
1400000US47007953100,47007953100,"Census Tract 9531, Bledsoe County, Tennessee",5230,707,5055,583,82,123
1400000US47007953200,47007953200,"Census Tract 9532, Bledsoe County, Tennessee",4567,1032,3995,767,369,322
1400000US47009010100,47009010100,"Census Tract 101, Blount County, Tennessee",2868,347,1440,268,960,243
1400000US47009010200,47009010200,"Census Tract 102, Blount County, Tennessee",4698,405,4358,459,300,210
1400000US47009010301,47009010301,"Census Tract 103.01, Blount County, Tennessee",5759,729,4537,680,403,276
1400000US47009010302,47009010302,"Census Tract 103.02, Blount County, Tennessee",3418,366,3204,415,75,60
1400000US47009010400,47009010400,"Census Tract 104, Blount County, Tennessee",3353,368,3154,351,105,79
1400000US47009010500,47009010500,"Census Tract 105, Blount County, Tennessee",2677,319,2166,299,244,246
1400000US47009010600,47009010600,"Census Tract 106, Blount County, Tennessee",4362,514,3957,452,236,109
1400000US47009010700,47009010700,"Census Tract 107, Blount County, Tennessee",4799,358,4036,332,210,169
1400000US47009010800,47009010800,"Census Tract 108, Blount County, Tennessee",3241,371,2770,407,222,185
1400000US47009010900,47009010900,"Census Tract 109, Blount County, Tennessee",5785,457,5470,458,69,98
1400000US47009011001,47009011001,"Census Tract 110.01, Blount County, Tennessee",5154,357,4886,417,0,127
1400000US47009011002,47009011002,"Census Tract 110.02, Blount County, Tennessee",3832,263,3808,252,0,127
1400000US47009011101,47009011101,"Census Tract 111.01, Blount County, Tennessee",4993,420,4792,404,97,116
1400000US47009011102,47009011102,"Census Tract 111.02, Blount County, Tennessee",8502,446,8255,454,87,96
1400000US47009011200,47009011200,"Census Tract 112, Blount County, Tennessee",7135,538,6430,567,367,281
1400000US47009011301,47009011301,"Census Tract 113.01, Blount County, Tennessee",5879,431,5639,481,24,30
1400000US47009011302,47009011302,"Census Tract 113.02, Blount County, Tennessee",5132,316,5107,316,0,127
1400000US47009011401,47009011401,"Census Tract 114.01, Blount County, Tennessee",1883,211,1852,214,0,127
1400000US47009011402,47009011402,"Census Tract 114.02, Blount County, Tennessee",3924,365,3893,367,0,127
1400000US47009011501,47009011501,"Census Tract 115.01, Blount County, Tennessee",1956,403,1923,417,0,127
1400000US47009011502,47009011502,"Census Tract 115.02, Blount County, Tennessee",4468,535,4392,531,0,127
1400000US47009011503,47009011503,"Census Tract 115.03, Blount County, Tennessee",6906,647,6799,638,57,74
1400000US47009011602,47009011602,"Census Tract 116.02, Blount County, Tennessee",8781,452,8583,472,29,32
1400000US47009011603,47009011603,"Census Tract 116.03, Blount County, Tennessee",4830,346,4769,352,0,127
1400000US47009011604,47009011604,"Census Tract 116.04, Blount County, Tennessee",3355,442,3024,429,0,127
1400000US47009011605,47009011605,"Census Tract 116.05, Blount County, Tennessee",3393,256,3322,249,0,127
1400000US47009980100,47009980100,"Census Tract 9801, Blount County, Tennessee",24,24,24,24,0,127
1400000US47009980200,47009980200,"Census Tract 9802, Blount County, Tennessee",33,27,33,27,0,127
1400000US47011010100,47011010100,"Census Tract 101, Bradley County, Tennessee",4821,444,4251,485,323,107
1400000US47011010200,47011010200,"Census Tract 102, Bradley County, Tennessee",4754,506,4367,553,286,167
1400000US47011010300,47011010300,"Census Tract 103, Bradley County, Tennessee",2631,425,2397,436,98,87
1400000US47011010400,47011010400,"Census Tract 104, Bradley County, Tennessee",2433,343,1727,338,259,134
1400000US47011010500,47011010500,"Census Tract 105, Bradley County, Tennessee",3429,457,3092,434,187,108
1400000US47011010600,47011010600,"Census Tract 106, Bradley County, Tennessee",3034,267,2629,264,211,142
1400000US47011010700,47011010700,"Census Tract 107, Bradley County, Tennessee",4929,449,4225,476,475,158
1400000US47011010800,47011010800,"Census Tract 108, Bradley County, Tennessee",3600,514,2953,434,412,111
1400000US47011010900,47011010900,"Census Tract 109, Bradley County, Tennessee",2870,178,2809,188,33,53
1400000US47011011000,47011011000,"Census Tract 110, Bradley County, Tennessee",5755,491,5483,543,152,166
1400000US47011011100,47011011100,"Census Tract 111, Bradley County, Tennessee",9202,557,8772,584,306,141
1400000US47011011201,47011011201,"Census Tract 112.01, Bradley County, Tennessee",5817,520,5328,490,352,109
1400000US47011011202,47011011202,"Census Tract 112.02, Bradley County, Tennessee",8318,604,7520,646,466,192
1400000US47011011300,47011011300,"Census Tract 113, Bradley County, Tennessee",7180,527,6913,518,75,78
1400000US47011011401,47011011401,"Census Tract 114.01, Bradley County, Tennessee",8158,615,7375,630,297,184
1400000US47011011402,47011011402,"Census Tract 114.02, Bradley County, Tennessee",2996,410,2628,384,87,88
1400000US47011011500,47011011500,"Census Tract 115, Bradley County, Tennessee",7410,576,7255,588,20,25
1400000US47011011601,47011011601,"Census Tract 116.01, Bradley County, Tennessee",5150,480,5038,498,112,148
1400000US47011011602,47011011602,"Census Tract 116.02, Bradley County, Tennessee",4705,372,4705,372,0,127
1400000US47013950100,47013950100,"Census Tract 9501, Campbell County, Tennessee",3424,528,3377,529,0,127
1400000US47013950200,47013950200,"Census Tract 9502, Campbell County, Tennessee",2665,341,2519,352,104,59
1400000US47013950300,47013950300,"Census Tract 9503, Campbell County, Tennessee",1726,251,1714,251,0,127
1400000US47013950400,47013950400,"Census Tract 9504, Campbell County, Tennessee",4291,425,4137,410,8,14
1400000US47013950500,47013950500,"Census Tract 9505, Campbell County, Tennessee",5304,519,5267,523,8,14
1400000US47013950600,47013950600,"Census Tract 9506, Campbell County, Tennessee",4640,452,4611,456,0,127
1400000US47013950700,47013950700,"Census Tract 9507, Campbell County, Tennessee",5077,528,4992,520,0,127
1400000US47013950800,47013950800,"Census Tract 9508, Campbell County, Tennessee",2089,276,2076,281,0,127
1400000US47013950900,47013950900,"Census Tract 9509, Campbell County, Tennessee",3275,506,3249,508,0,127
1400000US47013951000,47013951000,"Census Tract 9510, Campbell County, Tennessee",2500,352,2476,340,0,127
1400000US47013951100,47013951100,"Census Tract 9511, Campbell County, Tennessee",5632,514,5357,506,42,50
1400000US47015960100,47015960100,"Census Tract 9601, Cannon County, Tennessee",4044,340,3934,328,46,37
1400000US47015960200,47015960200,"Census Tract 9602, Cannon County, Tennessee",6391,394,6073,407,58,47
1400000US47015960300,47015960300,"Census Tract 9603, Cannon County, Tennessee",3196,254,3142,262,0,127
1400000US47017962000,47017962000,"Census Tract 9620, Carroll County, Tennessee",4128,413,3696,366,291,158
1400000US47017962100,47017962100,"Census Tract 9621, Carroll County, Tennessee",7251,445,5996,404,1055,356
1400000US47017962201,47017962201,"Census Tract 9622.01, Carroll County, Tennessee",3721,424,2837,486,698,206
1400000US47017962202,47017962202,"Census Tract 9622.02, Carroll County, Tennessee",4247,458,4081,457,123,86
1400000US47017962300,47017962300,"Census Tract 9623, Carroll County, Tennessee",4544,490,4045,494,422,162
1400000US47017962400,47017962400,"Census Tract 9624, Carroll County, Tennessee",2489,307,2312,282,156,118
1400000US47017962500,47017962500,"Census Tract 9625, Carroll County, Tennessee",2264,250,2010,248,178,109
1400000US47017980100,47017980100,"Census Tract 9801, Carroll County, Tennessee",0,127,0,127,0,127
1400000US47019070100,47019070100,"Census Tract 701, Carter County, Tennessee",1894,261,1869,251,19,24
1400000US47019070200,47019070200,"Census Tract 702, Carter County, Tennessee",3844,342,3780,358,60,82
1400000US47019070300,47019070300,"Census Tract 703, Carter County, Tennessee",5554,371,5170,386,227,91
1400000US47019070400,47019070400,"Census Tract 704, Carter County, Tennessee",2215,258,2080,277,83,100
1400000US47019070500,47019070500,"Census Tract 705, Carter County, Tennessee",4351,379,4290,378,0,127
1400000US47019070600,47019070600,"Census Tract 706, Carter County, Tennessee",2567,244,2513,241,0,127
1400000US47019070700,47019070700,"Census Tract 707, Carter County, Tennessee",3235,279,3113,286,52,59
1400000US47019070800,47019070800,"Census Tract 708, Carter County, Tennessee",3172,283,2962,262,33,37
1400000US47019070900,47019070900,"Census Tract 709, Carter County, Tennessee",3677,353,3336,360,99,93
1400000US47019071000,47019071000,"Census Tract 710, Carter County, Tennessee",2720,314,2691,311,29,50
1400000US47019071100,47019071100,"Census Tract 711, Carter County, Tennessee",1871,181,1829,172,11,16
1400000US47019071200,47019071200,"Census Tract 712, Carter County, Tennessee",3921,486,3817,490,58,60
1400000US47019071300,47019071300,"Census Tract 713, Carter County, Tennessee",7048,503,6970,504,0,127
1400000US47019071400,47019071400,"Census Tract 714, Carter County, Tennessee",3986,419,3870,420,0,127
1400000US47019071500,47019071500,"Census Tract 715, Carter County, Tennessee",2147,290,2089,275,0,127
1400000US47019071600,47019071600,"Census Tract 716, Carter County, Tennessee",1643,249,1605,242,0,127
1400000US47019071700,47019071700,"Census Tract 717, Carter County, Tennessee",3865,313,3698,321,33,41
1400000US47021070102,47021070102,"Census Tract 701.02, Cheatham County, Tennessee",4095,304,3982,288,32,47
1400000US47021070103,47021070103,"Census Tract 701.03, Cheatham County, Tennessee",3281,431,3261,432,0,127
1400000US47021070104,47021070104,"Census Tract 701.04, Cheatham County, Tennessee",4795,468,4628,473,60,57
1400000US47021070201,47021070201,"Census Tract 702.01, Cheatham County, Tennessee",3962,27,3741,173,85,103
1400000US47021070202,47021070202,"Census Tract 702.02, Cheatham County, Tennessee",5283,571,5014,580,40,44
1400000US47021070203,47021070203,"Census Tract 702.03, Cheatham County, Tennessee",3572,338,3458,342,84,93
1400000US47021070300,47021070300,"Census Tract 703, Cheatham County, Tennessee",3714,344,3558,386,116,73
1400000US47021070401,47021070401,"Census Tract 704.01, Cheatham County, Tennessee",2706,308,2476,298,167,111
1400000US47021070402,47021070402,"Census Tract 704.02, Cheatham County, Tennessee",7401,423,7170,396,15,26
1400000US47023970100,47023970100,"Census Tract 9701, Chester County, Tennessee",5531,376,4809,417,568,276
1400000US47023970200,47023970200,"Census Tract 9702, Chester County, Tennessee",5354,396,4399,403,839,219
1400000US47023970300,47023970300,"Census Tract 9703, Chester County, Tennessee",5908,483,5594,441,140,123
1400000US47025970100,47025970100,"Census Tract 9701, Claiborne County, Tennessee",2764,372,2764,372,0,127
1400000US47025970200,47025970200,"Census Tract 9702, Claiborne County, Tennessee",2865,375,2739,386,2,6
1400000US47025970300,47025970300,"Census Tract 9703, Claiborne County, Tennessee",4417,518,4306,464,68,86
1400000US47025970400,47025970400,"Census Tract 9704, Claiborne County, Tennessee",667,163,667,163,0,127
1400000US47025970500,47025970500,"Census Tract 9705, Claiborne County, Tennessee",3113,459,2945,452,0,127
1400000US47025970600,47025970600,"Census Tract 9706, Claiborne County, Tennessee",4508,368,4493,372,0,127
1400000US47025970700,47025970700,"Census Tract 9707, Claiborne County, Tennessee",6460,564,6288,575,49,64
1400000US47025970800,47025970800,"Census Tract 9708, Claiborne County, Tennessee",3262,321,3183,322,26,48
1400000US47025970900,47025970900,"Census Tract 9709, Claiborne County, Tennessee",3845,380,3664,369,129,138
1400000US47027955000,47027955000,"Census Tract 9550, Clay County, Tennessee",4803,335,4663,327,140,135
1400000US47027955100,47027955100,"Census Tract 9551, Clay County, Tennessee",3085,335,3072,332,0,127
1400000US47029920100,47029920100,"Census Tract 9201, Cocke County, Tennessee",4001,368,3923,357,0,127
1400000US47029920200,47029920200,"Census Tract 9202, Cocke County, Tennessee",5304,584,4954,590,182,118
1400000US47029920300,47029920300,"Census Tract 9203, Cocke County, Tennessee",3969,347,3845,343,32,41
1400000US47029920400,47029920400,"Census Tract 9204, Cocke County, Tennessee",1860,188,1824,179,0,127
1400000US47029920501,47029920501,"Census Tract 9205.01, Cocke County, Tennessee",5614,640,5213,639,178,140
1400000US47029920502,47029920502,"Census Tract 9205.02, Cocke County, Tennessee",5179,442,5106,432,0,127
1400000US47029920600,47029920600,"Census Tract 9206, Cocke County, Tennessee",5269,513,4607,532,221,141
1400000US47029920700,47029920700,"Census Tract 9207, Cocke County, Tennessee",4240,434,4045,433,25,37
1400000US47029980100,47029980100,"Census Tract 9801, Cocke County, Tennessee",37,52,37,52,0,127
1400000US47031970100,47031970100,"Census Tract 9701, Coffee County, Tennessee",3893,451,3653,455,65,57
1400000US47031970200,47031970200,"Census Tract 9702, Coffee County, Tennessee",6666,512,6331,536,0,127
1400000US47031970300,47031970300,"Census Tract 9703, Coffee County, Tennessee",1936,270,1925,268,11,19
1400000US47031970400,47031970400,"Census Tract 9704, Coffee County, Tennessee",5957,477,5526,508,50,49
1400000US47031970500,47031970500,"Census Tract 9705, Coffee County, Tennessee",5356,445,4784,461,234,115
1400000US47031970600,47031970600,"Census Tract 9706, Coffee County, Tennessee",4160,490,4044,478,60,69
1400000US47031970700,47031970700,"Census Tract 9707, Coffee County, Tennessee",3872,388,3752,394,26,31
1400000US47031970801,47031970801,"Census Tract 9708.01, Coffee County, Tennessee",3959,339,3404,381,163,115
1400000US47031970802,47031970802,"Census Tract 9708.02, Coffee County, Tennessee",6054,361,5479,390,140,111
1400000US47031970900,47031970900,"Census Tract 9709, Coffee County, Tennessee",3930,389,3300,381,397,126
1400000US47031971000,47031971000,"Census Tract 9710, Coffee County, Tennessee",6561,469,6068,482,246,139
1400000US47031980100,47031980100,"Census Tract 9801, Coffee County, Tennessee",0,127,0,127,0,127
1400000US47033961000,47033961000,"Census Tract 9610, Crockett County, Tennessee",2120,270,1825,260,290,143
1400000US47033961100,47033961100,"Census Tract 9611, Crockett County, Tennessee",4185,328,3566,314,477,126
1400000US47033961200,47033961200,"Census Tract 9612, Crockett County, Tennessee",2084,235,1921,232,73,46
1400000US47033961300,47033961300,"Census Tract 9613, Crockett County, Tennessee",2532,273,1722,232,746,225
1400000US47033961400,47033961400,"Census Tract 9614, Crockett County, Tennessee",3603,296,2849,322,513,169
1400000US47035970101,47035970101,"Census Tract 9701.01, Cumberland County, Tennessee",2853,192,2797,185,26,32
1400000US47035970102,47035970102,"Census Tract 9701.02, Cumberland County, Tennessee",5514,516,5436,514,31,35
1400000US47035970200,47035970200,"Census Tract 9702, Cumberland County, Tennessee",5606,431,5465,424,0,127
1400000US47035970301,47035970301,"Census Tract 9703.01, Cumberland County, Tennessee",2947,368,2935,363,0,127
1400000US47035970302,47035970302,"Census Tract 9703.02, Cumberland County, Tennessee",4736,530,4631,546,12,23
1400000US47035970400,47035970400,"Census Tract 9704, Cumberland County, Tennessee",5278,509,5005,514,125,90
1400000US47035970501,47035970501,"Census Tract 9705.01, Cumberland County, Tennessee",2855,385,2824,372,0,127
1400000US47035970502,47035970502,"Census Tract 9705.02, Cumberland County, Tennessee",4236,607,3971,613,9,14
1400000US47035970601,47035970601,"Census Tract 9706.01, Cumberland County, Tennessee",5062,456,4873,422,0,127
1400000US47035970602,47035970602,"Census Tract 9706.02, Cumberland County, Tennessee",3088,368,2982,318,0,127
1400000US47035970603,47035970603,"Census Tract 9706.03, Cumberland County, Tennessee",1948,253,1948,253,0,127
1400000US47035970701,47035970701,"Census Tract 9707.01, Cumberland County, Tennessee",2198,322,2163,337,0,127
1400000US47035970702,47035970702,"Census Tract 9707.02, Cumberland County, Tennessee",4634,535,4570,567,0,127
1400000US47035970800,47035970800,"Census Tract 9708, Cumberland County, Tennessee",4022,384,3992,385,0,127
1400000US47037010103,47037010103,"Census Tract 101.03, Davidson County, Tennessee",2176,298,1872,380,280,235
1400000US47037010104,47037010104,"Census Tract 101.04, Davidson County, Tennessee",3475,393,3173,451,164,192
1400000US47037010105,47037010105,"Census Tract 101.05, Davidson County, Tennessee",4322,459,1221,453,2985,326
1400000US47037010106,47037010106,"Census Tract 101.06, Davidson County, Tennessee",2300,324,639,181,1579,270
1400000US47037010201,47037010201,"Census Tract 102.01, Davidson County, Tennessee",3987,422,1939,359,1853,536
1400000US47037010202,47037010202,"Census Tract 102.02, Davidson County, Tennessee",3826,281,3563,325,109,124
1400000US47037010301,47037010301,"Census Tract 103.01, Davidson County, Tennessee",3386,323,2647,281,659,170
1400000US47037010302,47037010302,"Census Tract 103.02, Davidson County, Tennessee",1980,400,1426,289,314,296
1400000US47037010303,47037010303,"Census Tract 103.03, Davidson County, Tennessee",4677,365,3282,447,805,312
1400000US47037010401,47037010401,"Census Tract 104.01, Davidson County, Tennessee",4640,672,3246,613,1084,314
1400000US47037010402,47037010402,"Census Tract 104.02, Davidson County, Tennessee",5622,705,3684,583,1642,412
1400000US47037010501,47037010501,"Census Tract 105.01, Davidson County, Tennessee",5278,493,4804,506,353,182
1400000US47037010502,47037010502,"Census Tract 105.02, Davidson County, Tennessee",4344,326,3562,333,597,173
1400000US47037010601,47037010601,"Census Tract 106.01, Davidson County, Tennessee",4123,398,2901,324,1016,258
1400000US47037010602,47037010602,"Census Tract 106.02, Davidson County, Tennessee",3251,544,1742,412,1362,333
1400000US47037010701,47037010701,"Census Tract 107.01, Davidson County, Tennessee",4155,374,3058,327,888,253
1400000US47037010702,47037010702,"Census Tract 107.02, Davidson County, Tennessee",3023,365,1865,283,987,313
1400000US47037010801,47037010801,"Census Tract 108.01, Davidson County, Tennessee",5669,543,2842,436,2475,490
1400000US47037010802,47037010802,"Census Tract 108.02, Davidson County, Tennessee",3155,248,2330,359,717,255
1400000US47037010901,47037010901,"Census Tract 109.01, Davidson County, Tennessee",3065,308,1804,258,1114,221
1400000US47037010903,47037010903,"Census Tract 109.03, Davidson County, Tennessee",4478,452,571,280,3907,461
1400000US47037010904,47037010904,"Census Tract 109.04, Davidson County, Tennessee",2699,230,411,179,2196,290
1400000US47037011001,47037011001,"Census Tract 110.01, Davidson County, Tennessee",5884,774,2125,452,3345,606
1400000US47037011002,47037011002,"Census Tract 110.02, Davidson County, Tennessee",2696,328,1524,238,1126,345
1400000US47037011100,47037011100,"Census Tract 111, Davidson County, Tennessee",4283,436,3210,375,528,284
1400000US47037011200,47037011200,"Census Tract 112, Davidson County, Tennessee",4029,371,2680,321,1136,272
1400000US47037011300,47037011300,"Census Tract 113, Davidson County, Tennessee",5169,796,1701,401,3065,621
1400000US47037011400,47037011400,"Census Tract 114, Davidson County, Tennessee",5314,555,1422,489,3616,650
1400000US47037011500,47037011500,"Census Tract 115, Davidson County, Tennessee",4140,343,2591,318,1327,287
1400000US47037011600,47037011600,"Census Tract 116, Davidson County, Tennessee",5492,478,3189,318,2079,586
1400000US47037011700,47037011700,"Census Tract 117, Davidson County, Tennessee",5418,659,3183,552,2037,585
1400000US47037011800,47037011800,"Census Tract 118, Davidson County, Tennessee",2977,469,319,179,2658,489
1400000US47037011900,47037011900,"Census Tract 119, Davidson County, Tennessee",1598,337,466,258,1090,261
1400000US47037012100,47037012100,"Census Tract 121, Davidson County, Tennessee",2485,215,2211,274,156,93
1400000US47037012200,47037012200,"Census Tract 122, Davidson County, Tennessee",2544,302,1673,223,521,186
1400000US47037012600,47037012600,"Census Tract 126, Davidson County, Tennessee",1801,314,311,151,1468,268
1400000US47037012701,47037012701,"Census Tract 127.01, Davidson County, Tennessee",5383,543,226,236,5016,568
1400000US47037012702,47037012702,"Census Tract 127.02, Davidson County, Tennessee",2262,477,390,118,1872,468
1400000US47037012801,47037012801,"Census Tract 128.01, Davidson County, Tennessee",4996,420,579,323,4252,385
1400000US47037012802,47037012802,"Census Tract 128.02, Davidson County, Tennessee",4375,787,1367,495,2987,460
1400000US47037013000,47037013000,"Census Tract 130, Davidson County, Tennessee",2281,246,1098,194,1118,151
1400000US47037013100,47037013100,"Census Tract 131, Davidson County, Tennessee",2043,218,1528,171,470,96
1400000US47037013201,47037013201,"Census Tract 132.01, Davidson County, Tennessee",2930,362,2073,400,344,256
1400000US47037013202,47037013202,"Census Tract 132.02, Davidson County, Tennessee",3205,525,2443,449,604,603
1400000US47037013300,47037013300,"Census Tract 133, Davidson County, Tennessee",4017,471,2917,408,655,417
1400000US47037013400,47037013400,"Census Tract 134, Davidson County, Tennessee",3280,475,3150,491,13,20
1400000US47037013500,47037013500,"Census Tract 135, Davidson County, Tennessee",2087,292,1322,327,748,276
1400000US47037013601,47037013601,"Census Tract 136.01, Davidson County, Tennessee",3543,487,29,34,3502,481
1400000US47037013602,47037013602,"Census Tract 136.02, Davidson County, Tennessee",2341,429,47,40,2276,419
1400000US47037013700,47037013700,"Census Tract 137, Davidson County, Tennessee",5990,705,327,208,5598,684
1400000US47037013800,47037013800,"Census Tract 138, Davidson County, Tennessee",1763,370,39,35,1718,378
1400000US47037013900,47037013900,"Census Tract 139, Davidson County, Tennessee",1567,451,28,24,1539,453
1400000US47037014200,47037014200,"Census Tract 142, Davidson County, Tennessee",2608,401,8,14,2489,407
1400000US47037014300,47037014300,"Census Tract 143, Davidson County, Tennessee",1954,333,69,52,1787,349
1400000US47037014400,47037014400,"Census Tract 144, Davidson County, Tennessee",677,185,50,51,566,147
1400000US47037014800,47037014800,"Census Tract 148, Davidson County, Tennessee",2588,495,304,189,2107,491
1400000US47037015100,47037015100,"Census Tract 151, Davidson County, Tennessee",4420,392,3782,293,220,180
1400000US47037015200,47037015200,"Census Tract 152, Davidson County, Tennessee",2684,311,2662,311,0,127
1400000US47037015300,47037015300,"Census Tract 153, Davidson County, Tennessee",5411,500,4227,439,643,304
1400000US47037015401,47037015401,"Census Tract 154.01, Davidson County, Tennessee",5527,367,4839,356,489,217
1400000US47037015402,47037015402,"Census Tract 154.02, Davidson County, Tennessee",4334,366,3324,272,700,229
1400000US47037015404,47037015404,"Census Tract 154.04, Davidson County, Tennessee",3275,337,2773,328,254,189
1400000US47037015405,47037015405,"Census Tract 154.05, Davidson County, Tennessee",4438,324,3756,389,505,137
1400000US47037015501,47037015501,"Census Tract 155.01, Davidson County, Tennessee",3488,400,2706,359,459,304
1400000US47037015502,47037015502,"Census Tract 155.02, Davidson County, Tennessee",4133,312,3523,310,569,165
1400000US47037015609,47037015609,"Census Tract 156.09, Davidson County, Tennessee",3237,313,2560,299,421,197
1400000US47037015610,47037015610,"Census Tract 156.10, Davidson County, Tennessee",8025,615,6649,512,1097,277
1400000US47037015612,47037015612,"Census Tract 156.12, Davidson County, Tennessee",6763,797,3840,536,2002,586
1400000US47037015613,47037015613,"Census Tract 156.13, Davidson County, Tennessee",5950,450,2851,433,2117,313
1400000US47037015614,47037015614,"Census Tract 156.14, Davidson County, Tennessee",4059,318,1796,370,1554,243
1400000US47037015615,47037015615,"Census Tract 156.15, Davidson County, Tennessee",4832,526,1982,375,1325,314
1400000US47037015617,47037015617,"Census Tract 156.17, Davidson County, Tennessee",3004,262,2006,237,878,263
1400000US47037015618,47037015618,"Census Tract 156.18, Davidson County, Tennessee",6038,668,2865,517,2484,627
1400000US47037015619,47037015619,"Census Tract 156.19, Davidson County, Tennessee",4485,356,2586,314,1556,364
1400000US47037015620,47037015620,"Census Tract 156.20, Davidson County, Tennessee",6610,629,2684,403,3050,469
1400000US47037015622,47037015622,"Census Tract 156.22, Davidson County, Tennessee",3802,352,2912,381,665,183
1400000US47037015623,47037015623,"Census Tract 156.23, Davidson County, Tennessee",5933,752,3822,566,1693,624
1400000US47037015624,47037015624,"Census Tract 156.24, Davidson County, Tennessee",4698,531,3456,535,896,299
1400000US47037015625,47037015625,"Census Tract 156.25, Davidson County, Tennessee",4927,374,3846,384,776,324
1400000US47037015626,47037015626,"Census Tract 156.26, Davidson County, Tennessee",6436,564,2789,353,2486,470
1400000US47037015627,47037015627,"Census Tract 156.27, Davidson County, Tennessee",2834,328,1486,327,1227,292
1400000US47037015628,47037015628,"Census Tract 156.28, Davidson County, Tennessee",2845,373,1519,580,1151,404
1400000US47037015629,47037015629,"Census Tract 156.29, Davidson County, Tennessee",3407,585,1811,370,1339,391
1400000US47037015630,47037015630,"Census Tract 156.30, Davidson County, Tennessee",2375,330,788,257,1431,263
1400000US47037015631,47037015631,"Census Tract 156.31, Davidson County, Tennessee",7390,749,4369,628,2408,526
1400000US47037015700,47037015700,"Census Tract 157, Davidson County, Tennessee",1616,299,1301,292,67,72
1400000US47037015802,47037015802,"Census Tract 158.02, Davidson County, Tennessee",6814,708,4453,708,1299,523
1400000US47037015803,47037015803,"Census Tract 158.03, Davidson County, Tennessee",3120,522,2526,493,223,249
1400000US47037015804,47037015804,"Census Tract 158.04, Davidson County, Tennessee",4002,488,2465,509,722,200
1400000US47037015900,47037015900,"Census Tract 159, Davidson County, Tennessee",2596,313,1884,321,613,299
1400000US47037016000,47037016000,"Census Tract 160, Davidson County, Tennessee",494,133,33,67,461,131
